hypothesis,model,prompt_id,contest_number,context_prompt_url,N,TOPN_max,TOPN_media,TOPN_min,Real,Votos_Real,Votos_TOP1_Best
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,6,29.0,15.5,11.0,29.0,0.4827586206896552,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,7,29.0,15.0,11.0,29.0,0.4827586206896552,0.4827586206896552
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,1,12.0,12.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,2,12.0,12.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,3,14.0,12.666666666666666,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,4,25.0,15.75,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,5,41.0,20.8,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,6,41.0,19.166666666666668,11.0,41.0,0.2926829268292683,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,7,41.0,18.0,11.0,41.0,0.2926829268292683,0.2926829268292683
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,1,15.0,15.0,15.0,35.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,2,15.0,13.5,12.0,35.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,3,15.0,13.0,12.0,35.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,4,28.0,16.75,12.0,35.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,5,29.0,19.2,12.0,35.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,6,35.0,21.833333333333332,12.0,35.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,7,35.0,21.285714285714285,12.0,35.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,1,16.0,16.0,16.0,31.0,0.5161290322580645,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,2,16.0,13.5,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,3,18.0,15.0,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,4,18.0,15.0,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,5,20.0,16.0,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,6,20.0,16.333333333333332,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,7,31.0,18.428571428571427,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,1,26.0,26.0,26.0,26.0,1.0,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,2,26.0,21.0,16.0,26.0,1.0,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,3,26.0,20.0,16.0,26.0,1.0,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,4,26.0,19.0,16.0,26.0,1.0,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,5,26.0,18.4,16.0,26.0,1.0,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,6,26.0,18.333333333333332,16.0,26.0,1.0,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,7,26.0,17.285714285714285,11.0,26.0,1.0,1.0
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,1,21.0,21.0,21.0,44.0,0.4772727272727273,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,2,32.0,26.5,21.0,44.0,0.4772727272727273,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,3,32.0,21.333333333333332,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,4,44.0,27.0,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,5,44.0,29.0,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,6,44.0,27.5,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,7,44.0,25.285714285714285,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,1,15.0,15.0,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,2,28.0,21.5,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,3,28.0,21.666666666666668,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,4,28.0,21.5,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,5,33.0,23.8,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,6,33.0,22.166666666666668,14.0,33.0,0.45454545454545453,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,7,33.0,20.714285714285715,12.0,33.0,0.45454545454545453,0.45454545454545453
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,1,12.0,12.0,12.0,30.0,0.4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,2,30.0,21.0,12.0,30.0,0.4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,3,30.0,17.666666666666668,11.0,30.0,0.4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,4,30.0,17.0,11.0,30.0,0.4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,5,30.0,15.8,11.0,30.0,0.4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,6,30.0,17.5,11.0,30.0,0.4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,7,30.0,17.428571428571427,11.0,30.0,0.4,0.4
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,1,11.0,11.0,11.0,21.0,0.5238095238095238,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,2,13.0,12.0,11.0,21.0,0.5238095238095238,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,3,13.0,12.0,11.0,21.0,0.5238095238095238,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,4,13.0,12.0,11.0,21.0,0.5238095238095238,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,5,13.0,12.0,11.0,21.0,0.5238095238095238,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,6,21.0,13.5,11.0,21.0,0.5238095238095238,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,7,21.0,13.142857142857142,11.0,21.0,0.5238095238095238,0.5238095238095238
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,1,11.0,11.0,11.0,59.0,0.1864406779661017,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,2,12.0,11.5,11.0,59.0,0.1864406779661017,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,3,28.0,17.0,11.0,59.0,0.1864406779661017,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,4,28.0,19.25,11.0,59.0,0.1864406779661017,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,5,28.0,17.8,11.0,59.0,0.1864406779661017,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,6,28.0,17.5,11.0,59.0,0.1864406779661017,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,7,28.0,16.571428571428573,11.0,59.0,0.1864406779661017,0.1864406779661017
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,1,14.0,14.0,14.0,37.0,0.3783783783783784,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,2,19.0,16.5,14.0,37.0,0.3783783783783784,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,3,19.0,15.666666666666666,14.0,37.0,0.3783783783783784,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,4,19.0,16.25,14.0,37.0,0.3783783783783784,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,5,19.0,16.2,14.0,37.0,0.3783783783783784,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,6,19.0,15.5,12.0,37.0,0.3783783783783784,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,7,19.0,15.142857142857142,12.0,37.0,0.3783783783783784,0.3783783783783784
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,1,12.0,12.0,12.0,28.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,2,12.0,11.5,11.0,28.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,3,15.0,12.666666666666666,11.0,28.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,4,20.0,14.5,11.0,28.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,5,20.0,14.2,11.0,28.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,6,20.0,14.5,11.0,28.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,7,20.0,14.142857142857142,11.0,28.0,0.42857142857142855,0.42857142857142855
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,1,19.0,19.0,19.0,23.0,0.8260869565217391,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,2,19.0,17.5,16.0,23.0,0.8260869565217391,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,3,23.0,19.333333333333332,16.0,23.0,0.8260869565217391,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,4,23.0,17.25,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,5,23.0,16.4,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,6,23.0,15.5,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,7,23.0,15.285714285714286,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,1,12.0,12.0,12.0,47.0,0.2553191489361702,0.2553191489361702
H2,multi-qa-MiniLM-L6-cos-v1,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,2,15.0,13.5,12.0,47.0,0.2553191489361702,0.2553191489361702
